user,item,Time
7145,10657,"04 3, 2013"
8518,14671,"03 26, 2018"
15179,12283,"04 26, 2016"
8308,4773,"11 26, 2012"
86,3625,"09 7, 2012"
1701,11970,"10 28, 2017"
11625,3978,"10 20, 2015"
12481,10233,"03 9, 2014"
7005,11594,"09 10, 2015"
855,11068,"07 29, 2017"
6314,1525,"12 19, 2013"
12160,14673,"11 20, 2017"
7169,8247,"02 28, 2014"
11912,3098,"07 11, 2014"
703,7440,"03 11, 2017"
385,7788,"07 12, 2013"
3311,13937,"04 29, 2017"
1553,1149,"07 14, 2011"
5803,11114,"12 6, 2013"
7048,1013,"11 14, 2016"
12859,6451,"11 4, 2012"
9820,5431,"12 28, 2014"
2290,11423,"07 4, 2014"
9731,6199,"12 16, 2011"
3033,2819,"08 8, 2016"
9575,8059,"09 28, 2017"
5078,5571,"09 28, 2012"
6533,4450,"03 12, 2014"
2621,1663,"07 4, 2016"
3961,2138,"10 23, 2016"
7023,5192,"08 16, 2017"
3397,6817,"05 26, 2016"
6658,4023,"08 13, 2017"
11568,8613,"03 10, 2017"
6283,8866,"02 18, 2012"
8001,10220,"03 6, 2014"
10823,5613,"02 15, 2014"
8247,3370,"12 11, 2016"
2079,1650,"10 17, 2013"
613,9174,"11 26, 2014"
9680,10769,"01 4, 2016"
8135,13342,"03 14, 2017"
1176,9472,"08 4, 2016"
12915,7652,"12 2, 2015"
2865,150,"11 7, 2013"
7424,11895,"01 6, 2015"
3366,13497,"03 23, 2015"
10891,3942,"09 22, 2014"
8211,12669,"04 2, 2018"
9586,2506,"05 16, 2010"
4553,5938,"09 15, 2016"
8176,3257,"06 21, 2013"
12612,3465,"07 31, 2015"
3588,4813,"07 6, 2014"
3925,7185,"03 14, 2016"
7869,4037,"12 17, 2014"
12770,8456,"04 3, 2018"
9984,13625,"02 28, 2016"
13513,9677,"05 11, 2015"
12457,12843,"09 6, 2017"
10441,4909,"10 7, 2013"
3039,372,"11 2, 2017"
4501,2721,"04 18, 2015"
7137,8164,"01 28, 2018"
8849,8623,"11 12, 2017"
4818,3243,"06 27, 2008"
5301,14345,"09 13, 2017"
12878,11840,"05 24, 2014"
3879,233,"12 7, 2014"
4029,15029,"07 2, 2017"
13022,8533,"08 10, 2015"
10452,1838,"01 6, 2015"
3009,3300,"08 29, 2011"
317,3722,"10 20, 2014"
8838,2957,"03 12, 2017"
3486,5544,"09 16, 2012"
14281,11443,"06 23, 2014"
3074,684,"02 19, 2015"
12713,5919,"05 6, 2017"
8510,11826,"03 15, 2016"
15068,13627,"11 5, 2016"
2354,2014,"02 3, 2011"
14087,5581,"09 20, 2013"
3388,6832,"03 4, 2013"
12751,6373,"08 5, 2014"
2358,201,"08 2, 2017"
3973,684,"07 25, 2015"
67,2153,"09 29, 2017"
10900,9764,"03 7, 2015"
10458,12424,"08 11, 2016"
8039,12697,"03 23, 2017"
1252,8424,"05 21, 2010"
11394,4865,"12 19, 2012"
13637,14745,"12 8, 2012"
13337,14707,"05 8, 2016"
11992,14184,"07 1, 2017"
11,3890,"10 16, 2013"
10130,7448,"08 8, 2011"
10293,8271,"04 6, 2013"
8239,6002,"05 30, 2016"
6719,11179,"11 4, 2015"
5412,1451,"05 31, 2015"
15095,14667,"09 21, 2016"
168,3672,"04 5, 2012"
11151,5411,"05 26, 2017"
273,1210,"05 26, 2015"
6331,4520,"01 13, 2015"
2345,5644,"07 23, 2013"
46,3280,"12 3, 2010"
271,1430,"01 29, 2010"
6761,764,"04 30, 2013"
5370,3462,"02 19, 2015"
11904,8573,"06 7, 2014"
10737,6561,"11 19, 2017"
8563,15061,"10 8, 2017"
4048,1903,"03 10, 2007"
3074,10040,"12 16, 2012"
7013,2932,"11 1, 2016"
12530,13407,"12 13, 2015"
2049,1115,"10 12, 2000"
14809,12236,"05 26, 2017"
4941,426,"01 30, 2012"
2795,3391,"03 8, 2018"
11985,14509,"03 5, 2018"
4489,10014,"11 2, 2015"
3345,8250,"04 2, 2014"
980,1893,"09 4, 2007"
13248,10569,"05 5, 2013"
12018,11985,"03 28, 2015"
7671,10544,"12 24, 2012"
3274,11785,"04 28, 2017"
9848,8592,"09 27, 2015"
12606,6710,"07 18, 2013"
585,2020,"02 1, 2013"
1441,1677,"11 5, 2013"
12055,5156,"09 16, 2014"
14250,9927,"10 29, 2014"
10740,6574,"08 5, 2016"
14028,14082,"09 26, 2016"
12675,12150,"06 28, 2015"
9515,12154,"11 30, 2016"
7653,5381,"09 18, 2015"
4638,13880,"01 17, 2018"
4815,7777,"03 28, 2014"
10573,4594,"07 6, 2015"
9105,10183,"12 1, 2016"
1050,14885,"05 13, 2016"
5003,1670,"09 23, 2017"
7518,7277,"04 13, 2013"
9211,12652,"07 29, 2017"
2663,1568,"01 29, 2018"
13007,4130,"10 13, 2016"
4726,8586,"03 28, 2017"
3635,7496,"05 14, 2016"
813,5360,"09 4, 2015"
316,9262,"12 6, 2015"
503,6184,"04 2, 2015"
4389,4247,"10 23, 2014"
1071,15087,"10 4, 2015"
7118,11874,"12 31, 2014"
5247,909,"10 25, 2016"
815,11348,"05 5, 2014"
11952,9257,"12 8, 2014"
8062,7276,"11 8, 2015"
8170,4326,"09 24, 2017"
7509,868,"11 25, 2014"
5776,3872,"11 9, 2017"
6432,14243,"04 15, 2017"
12648,9818,"02 27, 2015"
11116,8667,"07 10, 2016"
13829,12010,"10 22, 2015"
5554,7768,"02 28, 2014"
13980,14726,"01 21, 2018"
4926,7413,"08 19, 2014"
7146,9874,"12 24, 2012"
11572,10159,"01 22, 2013"
13180,11365,"04 18, 2014"
12872,10800,"12 7, 2013"
7162,4912,"02 26, 2013"
2853,11587,"08 28, 2016"
7614,8178,"07 13, 2014"
6815,3702,"03 8, 2007"
14272,9874,"04 28, 2013"
12077,10494,"02 27, 2013"
10812,7554,"07 24, 2014"
2291,2840,"08 30, 2015"
11987,7722,"01 20, 2015"
8042,8212,"05 26, 2016"
6455,3259,"12 8, 2012"
8057,4705,"07 24, 2016"
7305,9429,"06 5, 2013"
1037,2584,"04 11, 2009"
12713,3487,"09 4, 2017"
8266,11548,"01 5, 2014"
7316,8249,"08 8, 2016"
6238,11763,"10 7, 2016"
9383,9969,"02 21, 2017"
333,3256,"04 5, 2016"
1173,2062,"02 14, 2003"
3359,7967,"03 8, 2015"
7999,13961,"10 20, 2014"
7168,8604,"03 5, 2018"
12037,5525,"09 18, 2013"
10491,10409,"10 10, 2017"
5370,4169,"02 16, 2016"
9967,11182,"05 15, 2016"
12236,6870,"03 31, 2017"
834,8660,"07 20, 2015"
10760,3726,"08 17, 2017"
14131,15026,"07 13, 2015"
13591,6191,"11 20, 2012"
5470,11039,"10 21, 2015"
10658,2221,"09 6, 2015"
13922,14081,"08 30, 2016"
6965,6749,"07 10, 2017"
14867,11497,"03 24, 2014"
773,9275,"04 2, 2017"
12326,4377,"05 4, 2014"
12539,8053,"07 2, 2013"
1624,7276,"12 24, 2017"
12507,11019,"01 1, 2014"
9265,2080,"08 13, 2017"
3306,5986,"08 12, 2016"
1687,3102,"09 28, 2016"
6421,3185,"10 16, 2013"
12274,14334,"09 28, 2016"
9535,9746,"12 12, 2013"
2658,9850,"03 19, 2015"
5264,6938,"09 18, 2016"
13435,11568,"10 27, 2014"
1559,85,"03 24, 2016"
13663,11139,"12 18, 2013"
9217,9874,"05 23, 2014"
15218,12584,"09 24, 2016"
15181,12784,"01 4, 2017"
3808,15179,"05 28, 2015"
14638,9962,"02 10, 2014"
7484,10651,"11 18, 2013"
12013,8534,"06 15, 2016"
13038,8224,"11 30, 2014"
1789,6748,"06 1, 2013"
2378,13800,"08 24, 2016"
4914,3732,"08 23, 2015"
11100,2257,"09 14, 2010"
11319,2587,"12 12, 2012"
13144,11058,"03 27, 2018"
14152,5665,"08 25, 2013"
13597,5697,"09 6, 2016"
1440,2302,"10 10, 2004"
11239,5590,"01 22, 2017"
254,14845,"05 16, 2016"
2753,1022,"11 8, 2015"
14603,6500,"11 3, 2014"
1425,637,"05 11, 2013"
930,4732,"10 31, 2017"
368,6380,"01 26, 2010"
9823,9622,"08 1, 2017"
493,1349,"03 9, 2011"
2327,9298,"06 3, 2013"
8189,13831,"03 9, 2015"
2140,133,"10 8, 2015"
11992,10324,"05 15, 2017"
7627,11027,"09 28, 2013"
4811,5448,"05 18, 2015"
12509,10391,"11 8, 2014"
8737,1268,"03 30, 2016"
13528,8206,"02 20, 2015"
2853,10706,"02 20, 2014"
10492,10423,"12 5, 2014"
1637,4626,"01 30, 2017"
4541,3117,"09 25, 2016"
1367,6116,"03 21, 2008"
2359,13623,"06 23, 2017"
14802,7832,"08 23, 2014"
1266,1162,"08 25, 2003"
13805,7210,"03 11, 2013"
11033,6383,"09 20, 2015"
13832,5301,"12 24, 2014"
589,2467,"02 25, 2009"
11779,12593,"10 14, 2016"
14455,12623,"09 7, 2016"
2771,7839,"01 20, 2013"
2285,142,"06 2, 2014"
13308,10062,"04 1, 2014"
8169,12316,"04 8, 2018"
7026,6841,"12 14, 2014"
7605,12676,"04 20, 2018"
1097,1436,"12 31, 2014"
13106,12372,"12 1, 2017"
3829,9946,"09 14, 2016"
4120,10253,"05 15, 2015"
13845,5347,"03 31, 2010"
8967,14089,"03 30, 2015"
7519,8734,"08 25, 2013"
2981,10731,"01 14, 2014"
10976,6141,"09 29, 2013"
9947,1622,"08 11, 2017"
6187,3871,"10 22, 2014"
3985,1261,"09 16, 2002"
7074,13965,"08 22, 2017"
2970,10809,"07 10, 2013"
8281,9414,"11 5, 2013"
11992,9115,"08 12, 2013"
3333,7402,"05 14, 2010"
2249,5411,"09 25, 2017"
7982,7028,"09 11, 2012"
436,12995,"09 25, 2013"
14874,14883,"05 17, 2015"
2351,8934,"04 10, 2012"
15345,15045,"06 28, 2016"
3302,4470,"10 14, 2016"
12622,6740,"02 25, 2014"
5771,10554,"11 7, 2014"
3060,12608,"08 10, 2017"
9565,8929,"12 12, 2014"
7579,8739,"02 6, 2013"
1463,10282,"12 27, 2012"
2822,854,"10 18, 2014"
8436,13535,"01 15, 2017"
7951,12667,"05 10, 2017"
8114,10064,"08 11, 2014"
8581,9311,"02 4, 2017"
12072,14807,"07 26, 2014"
2421,4145,"08 5, 2016"
2613,2912,"06 5, 2013"
9573,14423,"10 17, 2017"
1467,2580,"02 20, 2013"
15146,14448,"10 10, 2017"
4675,14134,"11 6, 2016"
2305,4603,"06 20, 2009"
8288,10565,"08 1, 2013"
6524,11460,"01 18, 2014"
8896,2449,"01 21, 2013"
13557,9819,"10 30, 2016"
6685,9820,"09 20, 2012"
6454,4893,"06 5, 2013"
11583,13459,"02 28, 2017"
9329,5914,"09 5, 2016"
472,15131,"10 4, 2016"
7848,9537,"07 18, 2017"
5000,2397,"05 11, 2013"
14963,14935,"02 13, 2018"
9468,14270,"08 4, 2017"
5416,11336,"09 13, 2014"
7410,848,"01 29, 2014"
3619,3514,"11 1, 2008"
1045,579,"03 31, 2016"
9934,8223,"07 16, 2016"
11452,5043,"04 5, 2017"
2510,8816,"07 13, 2017"
56,1732,"05 29, 2015"
2554,9763,"06 5, 2016"
4688,4097,"10 22, 2014"
5890,10857,"08 18, 2014"
8950,15141,"01 4, 2018"
2367,4026,"08 5, 2015"
7930,8552,"08 30, 2013"
907,2446,"04 4, 2008"
13846,15170,"02 11, 2018"
8093,8773,"03 26, 2013"
2524,1802,"05 20, 2016"
13214,10523,"02 3, 2014"
4438,304,"04 16, 2015"
6347,4341,"03 21, 2015"
8192,14085,"05 31, 2017"
3973,11887,"04 20, 2016"
14621,6377,"10 28, 2011"
3282,14750,"12 27, 2015"
11798,12003,"03 23, 2016"
14992,14536,"01 26, 2018"
8590,6612,"04 14, 2016"
10461,14733,"06 24, 2016"
7039,11774,"01 15, 2015"
3274,3439,"05 15, 2014"
11505,8131,"02 21, 2015"
3893,4061,"04 5, 2017"
427,4045,"04 27, 2015"
787,41,"08 9, 2007"
14331,10865,"12 24, 2014"
1637,3018,"12 9, 2017"
7663,1868,"06 15, 2014"
554,40,"04 26, 2004"
8158,12736,"03 20, 2017"
6590,13475,"04 18, 2016"
5480,9580,"01 1, 2017"
12184,13876,"02 24, 2015"
2808,3407,"08 8, 2013"
3716,2160,"10 18, 2012"
1157,1998,"05 12, 2013"
8742,1138,"02 21, 2015"
3213,14472,"02 6, 2015"
141,7,"07 26, 2012"
6603,10263,"11 10, 2015"
86,643,"07 13, 2012"
6332,7761,"02 5, 2015"
1701,5645,"12 19, 2012"
8367,5358,"04 27, 2016"
2491,7299,"05 9, 2017"
89,7812,"11 6, 2013"
12222,12510,"05 16, 2016"
7588,13920,"11 6, 2015"
4422,2754,"01 12, 2017"
2543,9510,"12 6, 2014"
1379,781,"10 14, 2013"
8621,12237,"04 3, 2018"
6347,9068,"04 24, 2014"
8253,11687,"09 16, 2014"
385,4015,"02 20, 2015"
4638,11411,"09 20, 2014"
8134,8110,"11 13, 2014"
2964,7985,"07 7, 2013"
9179,1707,"03 22, 2015"
8264,12762,"11 25, 2016"
1664,2328,"06 24, 2014"
3383,2719,"09 20, 2016"
14002,5637,"03 5, 2014"
3219,678,"08 24, 2013"
11167,7929,"03 28, 2017"
12480,6032,"04 7, 2013"
1663,9332,"01 16, 2016"
3408,6390,"04 20, 2013"
7404,9932,"08 16, 2014"
7079,777,"01 27, 2016"
10473,6757,"10 25, 2016"
5889,9510,"08 26, 2014"
2948,9674,"02 6, 2013"
1303,1138,"07 30, 2001"
14584,8952,"03 23, 2014"
10751,6561,"10 17, 2017"
2105,1997,"12 7, 2014"
13329,13687,"01 6, 2014"
1862,7534,"07 8, 2016"
14041,14383,"08 7, 2017"
12751,7875,"06 14, 2014"
2722,6191,"09 12, 2013"
12912,8198,"08 16, 2015"
2188,7398,"04 15, 2015"
2964,1439,"10 14, 2012"
7606,8056,"09 16, 2014"
9587,4668,"10 21, 2014"
2352,1782,"02 19, 2011"
3964,8202,"03 18, 2015"
7480,3312,"01 30, 2015"
3374,5891,"04 18, 2016"
9085,8500,"05 20, 2016"
1372,12136,"03 27, 2013"
4398,14767,"07 30, 2013"
15179,12513,"06 1, 2016"
490,8940,"05 7, 2012"
6402,6964,"12 5, 2013"
2585,4720,"12 19, 2012"
697,33,"02 1, 2017"
872,3858,"09 6, 2013"
12072,9894,"03 10, 2015"
4991,5343,"09 2, 2016"
2594,9224,"05 12, 2013"
5078,13743,"04 11, 2017"
4136,4551,"10 4, 2017"
7803,5561,"04 24, 2017"
10977,6521,"05 18, 2015"
13098,14640,"10 26, 2016"
9729,9440,"04 29, 2014"
3851,4663,"10 13, 2004"
12017,4431,"01 29, 2015"
6615,13914,"09 15, 2015"
1975,119,"07 27, 2009"
4328,3256,"02 24, 2013"
7382,10211,"06 30, 2013"
2704,3149,"04 3, 2018"
8353,3504,"09 3, 2017"
2420,151,"07 1, 2015"
748,1890,"05 29, 2014"
3361,13831,"03 10, 2015"
10301,2130,"03 6, 2016"
3749,9688,"09 13, 2014"
8848,4341,"03 18, 2015"
7324,5868,"01 23, 2012"
4422,5469,"10 23, 2014"
8971,1227,"03 3, 2015"
3408,6511,"07 12, 2017"
10347,2701,"10 28, 2015"
14685,12260,"06 7, 2016"
57,1272,"04 30, 2014"
6515,15195,"09 28, 2017"
10325,6169,"02 1, 2013"
14126,12669,"04 9, 2018"
8515,12702,"10 18, 2016"
1426,2933,"01 25, 2017"
1522,4085,"11 10, 2015"
13736,11480,"12 29, 2013"
10088,8963,"11 6, 2015"
3389,3896,"04 25, 2017"
11731,14073,"10 20, 2017"
10840,9712,"05 30, 2014"
4721,1809,"06 1, 2014"
12466,7365,"01 20, 2014"
5322,6700,"07 26, 2015"
8249,6821,"07 12, 2016"
9846,1565,"05 30, 2013"
5078,9525,"10 31, 2017"
5385,12636,"09 22, 2016"
5251,9749,"05 4, 2014"
11560,5381,"08 30, 2015"
5269,513,"05 27, 2015"
8262,7895,"10 25, 2013"
241,1467,"11 4, 2012"
10183,6768,"06 26, 2016"
3202,4056,"09 9, 2013"
12164,5649,"08 17, 2014"
11520,6682,"05 11, 2013"
323,3277,"08 10, 2016"
6209,4919,"08 14, 2016"
1248,6302,"01 30, 2015"
6573,13724,"07 23, 2012"
11992,13596,"06 18, 2017"
14950,12978,"07 26, 2017"
13628,9936,"03 15, 2014"
11993,13531,"04 20, 2017"
7765,4850,"08 23, 2017"
41,10525,"11 20, 2016"
427,4221,"03 24, 2015"
8172,14960,"05 29, 2018"
8834,2069,"07 25, 2013"
1601,2621,"10 3, 2014"
5542,13024,"06 22, 2017"
2854,9655,"02 16, 2014"
5928,2631,"07 13, 2015"
10826,12536,"07 20, 2016"
2493,2011,"11 14, 2013"
14473,14541,"02 20, 2018"
1878,2148,"08 2, 2014"
14454,7059,"07 17, 2016"
12548,3386,"07 8, 2017"
3844,5313,"02 12, 2014"
13239,9723,"08 22, 2013"
7581,4431,"11 19, 2012"
9136,12540,"08 22, 2016"
13260,7950,"07 14, 2013"
1999,9127,"02 4, 2014"
12483,5564,"11 2, 2014"
9090,4028,"01 5, 2014"
15004,12879,"11 30, 2017"
12713,7725,"01 7, 2016"
14713,12097,"04 10, 2015"
7307,14381,"04 10, 2018"
14963,14184,"06 29, 2017"
13596,12919,"05 24, 2017"
4514,4248,"08 17, 2005"
1271,1258,"11 20, 2015"
6961,5314,"09 3, 2016"
12281,7834,"09 6, 2014"
14659,12527,"05 10, 2018"
8329,2270,"04 19, 2016"
7581,10701,"04 24, 2014"
525,3860,"09 3, 2012"
1057,4782,"09 19, 2014"
6084,2372,"09 12, 2017"
9355,2882,"08 22, 2013"
10021,13021,"05 20, 2015"
11444,9686,"02 27, 2014"
13834,15100,"10 30, 2014"
8990,2739,"12 18, 2015"
1750,3584,"05 13, 2014"
14207,12632,"10 6, 2016"
13023,8646,"12 8, 2017"
1767,1761,"04 26, 2013"
11791,7607,"03 21, 2013"
1370,8603,"07 13, 2017"
11907,9885,"06 28, 2014"
6084,1800,"10 12, 2017"
10548,3538,"04 25, 2013"
7602,13794,"09 16, 2016"
2312,4875,"03 14, 2013"
12245,13618,"08 11, 2014"
1457,441,"02 11, 2018"
13298,14568,"04 15, 2018"
2334,3728,"11 8, 2010"
3435,6325,"10 29, 2014"
11275,13148,"05 24, 2011"
4845,1113,"08 30, 2016"
10755,8166,"12 17, 2008"
8309,10608,"04 19, 2014"
12226,12211,"09 19, 2016"
15254,11185,"01 10, 2014"
8601,14884,"12 1, 2017"
11118,13931,"07 20, 2014"
13813,13583,"04 24, 2018"
720,87,"12 5, 2015"
12166,12540,"08 23, 2016"
9271,2865,"12 23, 2013"
5361,5478,"01 22, 2015"
6220,14430,"02 11, 2018"
1655,3018,"06 28, 2014"
14784,14498,"12 1, 2017"
7626,8165,"12 16, 2013"
1961,7055,"08 1, 2013"
11171,10254,"05 9, 2013"
7581,10350,"09 19, 2013"
12506,7164,"11 23, 2013"
9608,5165,"01 2, 2015"
10588,5589,"08 15, 2013"
14237,10139,"03 12, 2014"
13751,13976,"04 4, 2015"
7637,5674,"03 11, 2017"
2732,182,"08 23, 2013"
1616,1461,"07 1, 2013"
6160,6359,"06 18, 2014"
10413,5039,"09 21, 2013"
310,4655,"07 25, 2010"
7392,4500,"04 11, 2018"
12880,14620,"07 19, 2017"
11658,3928,"07 12, 2007"
8568,14714,"06 23, 2015"
3616,3094,"01 23, 2016"
5861,548,"12 12, 2012"
1133,587,"08 16, 2014"
7118,5917,"10 6, 2016"
4448,1717,"10 27, 2016"
4391,4952,"12 3, 2016"
14119,10625,"07 29, 2013"
8330,5582,"10 17, 2014"
1831,3908,"10 2, 2015"
2402,12569,"07 18, 2016"
15097,15001,"11 13, 2016"
14435,7714,"10 14, 2016"
11117,14167,"01 2, 2017"
12274,11687,"10 15, 2017"
11280,8615,"11 2, 2016"
12058,8341,"03 9, 2016"
6910,1424,"10 17, 2015"
9011,3943,"12 29, 2012"
10617,7196,"05 27, 2012"
3793,1816,"02 10, 2013"
8664,1122,"03 8, 2018"
9718,13151,"12 17, 2016"
13178,13489,"07 30, 2016"
12177,12481,"05 8, 2017"
6082,3197,"06 3, 2015"
1745,1738,"03 2, 2016"
2517,5785,"01 18, 2015"
3888,438,"10 27, 2014"
11382,2650,"02 28, 2015"
3453,8200,"07 15, 2016"
7528,10061,"07 9, 2013"
11611,12478,"11 2, 2016"
13104,13815,"08 28, 2017"
13844,6464,"01 23, 2014"
4163,9495,"01 28, 2014"
1633,5476,"02 20, 2006"
13730,6121,"07 7, 2015"
6297,2427,"09 17, 2013"
8037,12219,"11 8, 2014"
7036,8203,"04 16, 2015"
2367,7915,"10 17, 2015"
7975,6440,"05 16, 2015"
8135,11875,"09 1, 2017"
3381,11278,"03 10, 2014"
8382,10122,"05 24, 2016"
4699,10154,"08 12, 2015"
5495,4629,"03 7, 2018"
2066,632,"02 6, 2011"
2554,2707,"11 17, 2017"
13521,5543,"06 4, 2016"
1304,2882,"04 12, 2001"
12126,10204,"09 2, 2016"
13392,12455,"03 31, 2016"
106,14895,"12 10, 2017"
5620,1349,"09 6, 2015"
470,15077,"04 3, 2001"
4767,14923,"04 23, 2014"
4104,5243,"11 27, 2015"
2461,7733,"02 5, 2015"
1419,2022,"03 28, 2014"
6482,13348,"03 31, 2016"
13588,7724,"04 21, 2015"
15095,14548,"02 28, 2018"
8266,10785,"08 17, 2013"
9965,6562,"04 12, 2016"
11703,10368,"11 19, 2014"
630,6562,"09 30, 2017"
310,4653,"02 6, 2010"
14275,7426,"07 25, 2014"
12437,10249,"03 24, 2015"
13296,4454,"01 26, 2013"
3899,4111,"07 15, 2014"
8321,1031,"01 25, 2016"
8515,12256,"09 22, 2015"
13587,14380,"12 6, 2017"
2062,6080,"09 11, 2014"
7730,13899,"02 1, 2017"
8000,13110,"09 20, 2014"
336,287,"06 12, 2016"
10946,14908,"08 29, 2014"
10487,14848,"07 27, 2015"
13243,12517,"06 29, 2016"
12619,3411,"03 28, 2013"
10649,9794,"10 21, 2013"
2,4136,"03 6, 2018"
1499,3848,"04 23, 2006"
11196,9315,"05 12, 2014"
3720,13259,"06 30, 2017"
6235,1251,"04 17, 2013"
7528,9608,"02 20, 2015"
9598,2459,"12 9, 2015"
7922,4053,"04 3, 2015"
7119,10089,"01 21, 2014"
2440,5021,"07 22, 2017"
15231,13902,"05 15, 2014"
3990,4718,"01 13, 2014"
15103,14497,"11 26, 2017"
2971,1550,"08 28, 2012"
7405,5627,"02 11, 2014"
2378,833,"12 8, 2014"
4235,3262,"04 1, 2014"
9605,7536,"03 9, 2014"
6492,792,"09 26, 2016"
1996,3255,"01 14, 2014"
13123,4632,"12 13, 2015"
2886,445,"02 28, 2015"
7509,12706,"09 20, 2016"
3556,8507,"01 19, 2018"
5963,1759,"07 22, 2016"
234,1255,"06 4, 2014"
4940,9748,"06 8, 2013"
1482,3820,"04 20, 2015"
3730,412,"01 30, 2016"
805,427,"08 10, 2017"
11346,5989,"10 6, 2013"
7628,10635,"07 29, 2013"
7317,13391,"03 24, 2015"
12584,7759,"08 11, 2014"
4627,10676,"04 9, 2013"
13387,7738,"08 6, 2017"
6437,3493,"04 25, 2017"
11019,8696,"05 16, 2015"
9952,2988,"02 25, 2017"
9337,8980,"09 5, 2014"
7493,3196,"03 10, 2014"
13400,8203,"12 25, 2014"
7594,7964,"04 22, 2013"
2367,10101,"08 9, 2014"
1997,1255,"08 27, 2010"
8949,9289,"01 6, 2016"
12694,11655,"05 4, 2017"
4912,1254,"01 6, 2017"
2105,15053,"10 12, 2017"
10421,9915,"11 24, 2014"
9189,6739,"04 7, 2014"
6359,10629,"04 15, 2016"
13648,10196,"08 20, 2013"
3408,8705,"02 23, 2015"
14879,15065,"02 13, 2017"
4212,477,"08 23, 2013"
11978,10072,"10 4, 2013"
8258,12680,"10 27, 2016"
5732,619,"09 17, 2011"
429,2020,"06 29, 2014"
10456,3095,"01 14, 2017"
8157,12277,"07 30, 2016"
4598,10455,"10 30, 2013"
8893,4467,"05 15, 2014"
275,9762,"02 12, 2012"
11610,9472,"08 8, 2016"
1937,8216,"12 27, 2016"
11430,10102,"09 13, 2014"
7162,14509,"03 5, 2018"
9752,6461,"07 1, 2013"
12229,8466,"12 31, 2016"
1549,13173,"03 4, 2011"
13099,11915,"05 10, 2015"
4334,2555,"04 7, 2013"
14369,12828,"07 18, 2017"
3616,3603,"10 12, 2017"
4606,12895,"08 24, 2017"
3854,9458,"08 6, 2017"
7239,4773,"11 6, 2013"
10794,14951,"07 7, 2014"
345,5110,"06 30, 2015"
9825,9999,"09 30, 2014"
12689,9336,"01 29, 2015"
11818,7449,"10 16, 2015"
6697,11465,"08 30, 2014"
7527,7961,"03 4, 2014"
3690,1420,"05 2, 2012"
9767,10024,"04 17, 2013"
7578,4459,"04 4, 2013"
5442,459,"09 17, 2017"
807,13071,"03 29, 2010"
7134,10910,"10 20, 2013"
2359,14452,"10 9, 2017"
6347,10132,"09 1, 2014"
12713,14364,"02 27, 2018"
211,1993,"01 26, 2014"
12881,12609,"06 4, 2017"
10873,4402,"12 27, 2013"
11626,13400,"02 3, 2014"
13807,13260,"08 31, 2014"
11095,6603,"03 16, 2018"
8251,14111,"01 21, 2018"
7106,1101,"03 1, 2018"
5639,487,"02 5, 2010"
10319,9622,"11 13, 2017"
10254,15001,"04 15, 2017"
3918,1303,"11 14, 2014"
7998,942,"06 22, 2015"
9220,3093,"01 22, 2014"
12619,9382,"12 19, 2013"
3346,13732,"01 31, 2015"
14435,7749,"03 2, 2018"
1506,526,"09 7, 2011"
12063,3259,"10 1, 2015"
8481,9946,"09 19, 2016"
9073,11168,"02 3, 2018"
11936,4187,"03 25, 2017"
10120,5328,"09 30, 2013"
190,2758,"03 11, 2017"
3643,3842,"02 2, 2015"
624,7645,"03 17, 2015"
2079,9364,"02 9, 2012"
10534,10134,"05 9, 2015"
8861,7440,"11 1, 2016"
7326,10570,"01 28, 2013"
800,14796,"08 31, 2013"
1466,5332,"09 25, 2016"
14809,9907,"03 21, 2014"
2410,2781,"08 14, 2015"
362,158,"01 7, 2015"
6376,4215,"03 23, 2016"
11873,9436,"04 4, 2017"
3366,9642,"07 14, 2015"
12013,14426,"09 19, 2017"
13628,4953,"08 18, 2014"
13622,4919,"09 18, 2015"
6615,10991,"10 6, 2016"
506,9676,"08 4, 2017"
14109,8171,"07 22, 2016"
7552,875,"07 2, 2015"
2846,6403,"10 10, 2012"
8161,9375,"02 6, 2015"
2134,2632,"01 26, 2018"
2465,3759,"06 9, 2015"
2324,3783,"03 3, 2011"
3342,12886,"04 25, 2017"
3971,14020,"08 15, 2016"
14386,11696,"04 17, 2018"
1756,5281,"10 5, 2013"
14117,9964,"06 19, 2013"
1717,4586,"08 13, 2014"
7292,8337,"08 6, 2016"
15111,8370,"09 2, 2016"
8001,10253,"05 12, 2015"
7550,10381,"05 24, 2013"
9199,6672,"02 15, 2015"
1781,9251,"07 23, 2015"
6623,2065,"11 6, 2016"
6069,3807,"06 15, 2017"
13818,9828,"08 15, 2013"
10288,1911,"07 31, 2013"
866,1191,"03 12, 2016"
12857,11300,"02 15, 2017"
13666,11146,"03 4, 2014"
13206,11810,"12 26, 2017"
3613,8412,"04 4, 2018"
8699,6717,"05 4, 2018"
5778,3440,"12 9, 2015"
1487,2867,"04 7, 2012"
7753,3386,"03 7, 2017"
8831,6800,"09 5, 2016"
14023,13669,"05 1, 2016"
5575,9790,"05 12, 2015"
4442,1597,"09 30, 2006"
31,3070,"06 7, 2013"
2909,8253,"11 7, 2013"
10976,2580,"09 29, 2013"
764,5491,"07 8, 2015"
9729,9253,"12 31, 2014"
10368,14924,"10 21, 2017"
12674,7797,"01 5, 2013"
6316,3951,"02 6, 2016"
6889,3820,"04 19, 2015"
10616,1957,"05 3, 2012"
12445,9994,"10 25, 2015"
